what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409304815299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409304826344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409304831729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409304867450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409304868193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409304871879
error,log,,,"Error.DesignFileException.INVALID_XML - 1 errors found! ",1409304871988
opened,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304872363
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304872408
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.edit.text.openLocalFile",1409304872409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1409304882768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409304883397
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304885269
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304891071
error,log,,,"Unhandled event loop exception",1409304891109
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304893368
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304895350
error,log,,,"Unhandled event loop exception",1409304895376
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304903929
